"name","clName","price","SKU","description","price_type","cost","tax_rates","quantity","category","clover_ID","bcSKU",
,"Shuckin Basket","19.95",,,"Fixed","0","DEFAULT","3",,,,
,"Beer Mug Filled With Root Beer Barrels","8.95",,,"Fixed","0","DEFAULT","4",,,,
,"Beer Mug Filled With Cheddar Ale Mix","7.95",,,"Fixed","0","DEFAULT","3",,,,
,"Casino Fun Box","25.95",,,"Fixed","0","DEFAULT","2",,,,
,"Jaw Breaker/Large","1.99",,,"Fixed","0","DEFAULT","11",,,,
,"Pure Maple Butter","12.95",,,"Fixed","0","DEFAULT","3",,,,
,"Pure Maple Fancies 3/4oz","2.69",,,"Fixed","0","DEFAULT","9",,,,
,"Pure Maple Fancie & Leaf/1.5oz","4.95",,,"Fixed","0","DEFAULT","2",,,,
,"Pure Maple Gift Box/8oz","24.95",,,"Fixed","0","DEFAULT","7",,,,
,"Pure Maple Nips","2.29",,,"Fixed","0","DEFAULT","19",,,,
,"Pure Maple Hard Candy/6oz","5.95",,,"Fixed","0","DEFAULT","4",,,,
,"Lobster Pops","2.25",,,"Fixed","0","DEFAULT","22",,,,
,"Beauty Kit Basket","29.95",,,"Fixed","0","DEFAULT",,,,,
,"Worth A Million Basket","29.95",,,"Fixed","0","DEFAULT","2",,,,
,"Milk Chocolate Playing Cards/10ct","4.95",,,"Fixed","0","DEFAULT","14",,,,
,"Milk Chocolate Sea Shells/8oz","5.95",,,"Fixed","0","DEFAULT","10",,,,
,"Candy Coated Choco Rocks","4.95",,,"Fixed","0","DEFAULT","14",,,,
,"Milk Chocolate Casino Chips","7.95",,,"Fixed","0","DEFAULT","15",,,,
,"Gourmet Milk Chocolate Pennies","7.95",,,"Fixed","0","DEFAULT","6",,,,
,"Milk Chocolate Fort Knox Pirates Loot/8oz","0.06",,,"Fixed","0","DEFAULT","13",,,,
,"Milk Chocolate Golfballs/8oz","6.95",,,"Fixed","0","DEFAULT","17",,,,
,"Milk Chocolate Footballs/8oz","6.95",,,"Fixed","0","DEFAULT","16",,,,
,"Milk Chocolate Gold Stars/8oz","6.95",,,"Fixed","0","DEFAULT","14695",,,,
,"Milk Chocolate Silver Stars/8oz","6.95",,,"Fixed","0","DEFAULT","10",,,,
,"Milk Chocolate Solid Domes","6.95",,,"Fixed","0","DEFAULT","12",,,,
,"Dark Chocolate Solid Domes","6.95",,,"Fixed","0","DEFAULT","13",,,,
,"Dark Chocolate Hearts/8oz","6.95",,,"Fixed","0","DEFAULT","16",,,,
,"Milk Chocolate Gold Hearts","6.95",,,"Fixed","0","DEFAULT","9",,,,
,"Milk Chocolate Red Hearts","6.95",,,"Fixed","0","DEFAULT","12",,,,
,"Milk Chocolate Silver Hearts","6.95",,,"Fixed","0","DEFAULT","16",,,,
,"Milk Chocolate Pink Hearts/8oz","6.95",,,"Fixed","0","DEFAULT","10",,,,
,"Milk Chocolate Blue Hearts/8oz","6.95",,,"Fixed","0","DEFAULT","6",,,,
,"Milk Chocolate Black Hearts/8oz","6.95",,,"Fixed","0","DEFAULT","14",,,,
,"Imported Pistachios/2lbs","39.95",,,"Fixed","0","DEFAULT","6",,,,
,"Test","2","4567889",,"Fixed","0","DEFAULT","1","Test|Dessert",,,
"Blue Raspberry Gummy Bears [Size=32 oz.]",,"10.95","219-32",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Blue Raspberry Gummy Bears [Size=80 oz.]",,"19.95","219-80",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Cinnamon Bears",,"2.25","220-4830",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Bubble Gum Gummy Bottles",,"2.99","221-2476",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Orange Gummy Bears [Size=32 oz.]",,"10.95","222-32",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Orange Gummy Bears [Size=80 oz.]",,"19.95","222-80",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Cherry Slices",,"2.25","223-7871",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Orange Slices",,"2.25","224-3012",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gummy Worms",,"2.69","225-7161",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Red Swedish Fish",,"2.49","226-7566",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Banana Gummy Bears [Size=32 oz.]",,"10.95","227-32",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Banana Gummy Bears [Size=80 oz.]",,"19.95","227-80",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Fruit Slices",,"2.25","228-3057",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gummy Mini Butterflys",,"2.99","229-2019",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gummy Rattlesnakes",,"3.99","230-5724","4 count","Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Imported Gummy Grapefruit",,"2.69","231-3394",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Assorted Swedish Fish",,"2.49","232-3595",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Imported Gummy Dinosaurs",,"2.69","233-5436",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gummy Bubble Gum Berries",,"2.99","234-4394",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gummy Bears USA Made",,"2.99","235-5175","Made in the U.S.A","Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Imported Twin Cherries",,"2.69","236-8223",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Imported Sour Gummy Bright Crawlers",,"2.69","237-4263",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Sour Patch Kids",,"2.49","238-4102",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Assorted Sour Laces",,"2.25","239-7730",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Sour Cherries",,"2.49","240-6051",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gummy Rainbow Berries",,"2.99","241-6841",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Imported Gummy Mice",,"2.99","242-2549",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Grape Finnish Fish",,"2.49","243-4064",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gummy Strawberry Cakes",,"2.99","244-3449",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Kollisions Licorice",,"2.99","245-8396",,"Fixed",,"DEFAULT",,"Candy/Gummy;Candy/Licorice",,,
"Imported Gummy Fruit Salad",,"2.69","246-6850",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gummy Lobsters",,"2.99","247-1411",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Imported Gummy Frogs",,"2.99","248-4741",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Grape Gummy Bears [Size=32 oz.]",,"10.95","249-32",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Grape Gummy Bears [Size=80 oz.]",,"19.95","249-80",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Imported Gummy Penguins",,"2.99","250-8540",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gum Drops",,"2.25","251-3977",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Rainbow Frogs",,"2.99","252-5298",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Rainbow Laces",,"2.25","253-6746",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Assorted Gummy Rings",,"2.99","254-7786",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Sour Patch Watermelon",,"2.49","255-2460",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Mini Gummy Bears USA Made",,"2.99","256-6339","Made in the U.S.A","Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Imported Raspberries & Blackberries",,"2.69","257-7154",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Raspberries & Blackberries",,"3.99","258-3175",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Anise Bears",,"2.25","259-1872",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Sour Cherries Balls",,"2.25","260-3406",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Fruit Gems",,"2.99","261-1498",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Green Apple Gummy Bears [Size=32 oz.]",,"10.95","262-32",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Green Apple Gummy Bears [Size=80 oz.]",,"19.95","262-80",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gummy Sharks",,"2.69","263-2095",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gummy Tongue Painters",,"2.99","264-6310",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Imported Gummy Bears",,"2.69","265-4799",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Imported Gummy Cola",,"2.69","266-1563",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Imported Gummy Peaches",,"2.69","267-7767",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Champagne Bubbles",,"3.99","268-7503",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Spearmint Leaves",,"2.25","269-7412",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Sour Power Straws",,"2.99","270-5090","25 count","Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Unbearably Hot Cinnamon Bears",,"3.99","271-7209",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Sour Power Belts",,"2.99","272-734","20 count","Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Spice Drops",,"2.25","273-3989",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Watermelon Gummy Bears [Size=32 oz.]",,"10.95","274-32",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Watermelon Gummy Bears [Size=80 oz.]",,"19.95","274-80",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Strawberry Banana Gummy Bears [Size=32 oz.]",,"10.95","275-32",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Strawberry Banana Gummy Bears [Size=80 oz.]",,"19.95","275-80",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Candy Bananas",,"2.25","276-5919",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Willy Wonka Fruit Runts",,"2.59","277-4248",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Smarties",,"2.59","278-2176",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Mike & Ike",,"2.49","279-4573",,"Fixed",,"DEFAULT",,"Candy/Gummy;Candy/Novelty",,,
"Bit-O-Honey",,"2.59","280-3616",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Assorted Laffy Taffy",,"2.59","281-4176",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Sweetarts",,"2.59","282-3562",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Starburst",,"2.49","283-1363",,"Fixed",,"DEFAULT",,"Candy/Gummy;Candy/Novelty",,,
"Atomic Fire Balls (Extra Large)",,"2.49","284-1645",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Tootsie Frootsies",,"2.49","285-4474",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Caramel Creams",,"2.59","286-6041",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Chick-O-Stick Bites",,"2.99","287-8981",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Hot Tamales",,"2.49","288-8079",,"Fixed",,"DEFAULT",,"Candy/Gummy;Candy/Novelty",,,
"Brach's Royals Caramels",,"3.49","289-4189",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Crazy Candy Bananas",,"2.25","290-7493",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Cry Baby Sour Tears",,"2.25","291-7023",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Candy Blocks",,"2.25","292-8778",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Oh Baby Pacifiers",,"2.25","293-3156",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Brachs Jelly Nougats",,"3.99","294-4941",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Atkinson Peanut Butter Bars",,"2.99","295-5459",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Real Fruit Skittles",,"2.49","296-24",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Assorted Jaw Breakers",,"2.49","297-6810",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Tootsie Roll Twisties",,"2.49","298-6835",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Licorice Caramel Creams",,"2.99","299-2835",,"Fixed",,"DEFAULT",,"Candy/Novelty;Candy/Licorice",,,
"Strawberry Caramel Creams",,"2.99","300-4036",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Original Peanut Chews",,"2.95","301-6462",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Individually Wrapped Lemonheads",,"2.49","302-3288",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Rock Candy",,"3.99","303-7872",,"Fixed",,"DEFAULT",,"Candy/Novelty;Candy/Hard Candy",,,
"Chewy Spree",,"2.99","304-2790",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Cinnamon Imperials",,"2.25","305-8038",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Candy Bones - Candy Bonz",,"2.25","306-5738",,"Fixed",,"DEFAULT",,"Candy/Novelty;Candy/Hard Candy",,,
"Tootsie Roll Midgees",,"2.49","307-8230",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Gone Fishing",,"2.25","308-8235",,"Fixed",,"DEFAULT",,"Candy/Novelty;Candy/Hard Candy",,,
"Teddy Bears",,"2.25","309-8263",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Willy Wonka Nerds",,"2.99","310-3360",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Lemonheads (small)",,"2.25","311-8133",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Tootsie's Child's Play",,"2.69","312-8900",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Wrapped Sixlets",,"2.99","313-4931",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Chocolate Caramel Creams",,"2.99","314-355",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Candy Stix [Size=4 count]",,"1.69","315-4C",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Candy Stix [Size=24 Count]",,"7.95","315-20",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Candy Cones",,"2.49","316-8826",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Mini Cow Tails",,"2.49","317-3280",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Candy Necklaces",,"1.00","318-6487","<p>4 count</p>","Fixed",,"DEFAULT",,"Candy/Novelty",,,
"PEZ Refills",,"2.99","319-1113","<p>16 count</p>","Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Satellite Wafers [Size=Small]",,"2.79","320-SM",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Satellite Wafers [Size=Medium]",,"9.95","320-ME",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Satellite Wafers [Size=Large]",,"19.95","320-LA",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Candy Buttons",,"3.59","321-18","<p>12 count</p>","Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Pixy Sticks - Pixy Stixs",,"0.99","322-1192","<p>25 count</p>","Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Vanilla Charleston Chews",,"2.49","323-175","<p>20 count</p>","Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Beauty Pops",,"1.99","324-3033",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Candy Stampers",,"1.99","325-3949",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Gummi Ring Pops",,"2.59","326-8638",,"Fixed",,"DEFAULT",,"Candy/Gummy;Candy/Novelty",,,
"Extreme Sour Warheads",,"2.99","327-4757",,"Fixed",,"DEFAULT",,"Candy/Novelty;Candy/Hard Candy",,,
"Sweet Tart Lollies",,"1.99","328-4068","<p>20 count</p>","Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Machine Size Gumballs",,"3.99","329-2273",,"Fixed",,"DEFAULT",,"Candy/Gum",,,
"Big Bubble Gumballs",,"5.99","330-3811",,"Fixed",,"DEFAULT",,"Candy/Gum",,,
"Mini Chiclets Bubble Gum",,"2.99","331-266",,"Fixed",,"DEFAULT",,"Candy/Gum",,,
"Seedlings Gumballs",,"3.99","332-3891",,"Fixed",,"DEFAULT",,"Candy/Gum",,,
"Dubble Bubble Gum",,"2.49","333-5738",,"Fixed",,"DEFAULT",,"Candy/Gum",,,
"Cry Baby Sour Gum",,"1.99","334-5407",,"Fixed",,"DEFAULT",,"Candy/Gum",,,
"Wonka Nerd Gumballs",,"2.59","335-7855",,"Fixed",,"DEFAULT",,"Candy/Gum",,,
"Dubble Bubble Chiclets Gum",,"2.99","336-2713",,"Fixed",,"DEFAULT",,"Candy/Gum",,,
"Liquid Filled Wax Tubes",,"2.25","337-8223",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Liquid Filled Wax Bottles",,"2.25","338-2211",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Razzles",,"2.99","339-3362",,"Fixed",,"DEFAULT",,"Candy/Gum",,,
"Original Bazooka Bubble Gum",,"1.99","340-6617",,"Fixed",,"DEFAULT",,"Candy/Gum",,,
"Giant Tennis Balls Sour Gum",,"2.99","341-8053",,"Fixed",,"DEFAULT",,"Candy/Gum",,,
"Assorted Saf-T Pops",,"2.99","342-8891","<p>20 count</p>","Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Charms Sweet Pops [Size=15 Count]",,"2.99","343-SM",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Charms Sweet Pops [Size=48 Count]",,"8.95","343-ME",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Charms Sweet & Sour Pops [Size=15 Count]",,"2.99","344-15",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Charms Sweet & Sour Pops [Size=48 Count]",,"8.95","344-48",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Caramel Apple Pops [Size=15 Count]",,"2.99","345-15",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Caramel Apple Pops [Size=48 Count]",,"8.95","345-48",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Assorted Blow Pops [Size=15 Count]",,"2.49","346-15",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Assorted Blow Pops [Size=100 Count]",,"19.95","346-10",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Sugar Daddy Pops [Size=8 oz.]",,"2.99","347-8O",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Sugar Daddy Pops [Size=22.3 oz.]",,"9.95","347-22",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Miniature Tootsie Pops",,"1.99","348-4418","<p>30 count</p>","Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Tootsie Pops",,"2.95","349-1134","<p>15 count</p>","Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Assorted Chupa Chups Pops",,"2.25","350-1109",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Charms Carnival Mix Pops",,"2.69","351-8474",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Assorted Swedish Fish - XL",,"7.95","352-4948",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Sour Cherries - XL",,"7.95","353-1444",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Sour Patch Watermelon - XL",,"7.95","354-1037",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Sour Patch Kids - XL",,"7.95","355-5191",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Red Swedish Fish - XL",,"7.95","356-7974",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Soft Mint Candy - XL",,"5.95","357-7490",,"Fixed",,"DEFAULT",,"Candy/Hard Candy",,,
"Fruity Soft Puffs - XL",,"5.95","358-588",,"Fixed",,"DEFAULT",,"Candy/Hard Candy",,,
"Assorted Hard Candy Mix - XL",,"9.95","359-5346",,"Fixed",,"DEFAULT",,"Candy/Hard Candy",,,
"Gustaf's Laces (Multiple Flavors)",,"10.95","360","<p>Laces</p>","Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gustaf's Laces (Multiple Flavors) [Flavor=Grape:#D400FF]",,"10.95","360-GR",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gustaf's Laces (Multiple Flavors) [Flavor=Sour Apple:#2BC841]",,"10.95","360-SO-A",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gustaf's Laces (Multiple Flavors) [Flavor=Sour Blue Raspberry:#1089D0]",,"10.95","360-SO-BR",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gustaf's Laces (Multiple Flavors) [Flavor=Sour Strawberry:#FF3F00]",,"10.95","360-SO-ST",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gustaf's Laces (Multiple Flavors) [Flavor=Strawberry:#BC0416]",,"10.95","360-ST",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gustaf's Laces (Multiple Flavors) [Flavor=Rainbow:#FF4600|#00FF49|#1900FF]",,"10.95","360-RA",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Gustaf's Laces (Multiple Flavors) [Flavor=Liquorice:#343131]",,"10.95","360-LI",,"Fixed",,"DEFAULT",,"Candy/Gummy",,,
"Boston Baked Beans",,"15.95","361-4248",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Hot Tamales - XL",,"15.95","362-1606",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Mike & Ike - XL",,"15.95","363-4541",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Razzles - XL",,"10.95","364-7193",,"Fixed",,"DEFAULT",,"Candy/Novelty;Candy/Gum",,,
"Pearsons Dark Chocolate Mint Patties",,"2.99","366-1329",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Chocolate Covered Banana Chips",,"3.95","367-2293",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Chocolate Coconut with Almond",,"5.99","368-2165",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Chocolate Covered Sunflower Seeds",,"4.95","369-1566",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Milk Chocolate Caramel Balls",,"3.95","370-6878",,"Fixed",,"DEFAULT",,"Chocolate",,,
"S'Mores",,"3.95","371-6988",,"Fixed",,"DEFAULT",,"Candy/Novelty;Chocolate",,,
"Dark Chocolate Sea Salt Caramels",,"7.95","372-5385",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Milk Chocolate Peanut Butter Cookies",,"5.95","373-4633","<p>Wicked Good</p>","Fixed",,"DEFAULT",,"Chocolate",,,
"Chocolate Covered Toffee",,"5.95","374-7714",,"Fixed",,"DEFAULT",,"Chocolate",,,
"White Pretzels",,"3.99","375-2358",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Milk Chocolate Sea Salt Carmels",,"7.95","376-1911",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Dark Chocolate Blueberries",,"6.95","377-3643",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Dark Chocolate Peanuts",,"3.99","378-333",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Dark Chocolate Cherries",,"6.96","379-8010",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Milk Chocolate Pretzels",,"3.99","380-8214",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Milk Chocolate Peanut Butter Pretzel Nuggets",,"4.95","381-8992",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Chocolate Peanut Clusters",,"3.99","382-5671",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Strawberry Yogurt Pretzels",,"3.99","383-2609",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Milk Chocolate Nonpariels",,"4.95","384-8128",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Double Dipped Peanuts",,"3.99","385-745",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Dark Chocolate Pretzels",,"3.99","386-15",,"Fixed",,"DEFAULT",,"Chocolate",,,
"White Chocolate Nonpareils",,"4.95","387-7967",,"Fixed",,"DEFAULT",,"Chocolate",,,
"P'Nut Caramel Patties",,"4.95","388-1821",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Bridge Mix",,"3.99","389-2171",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Dark Chocolate Nonpareils",,"4.95","390-8273",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Milk Chocolate Malted Milk Balls",,"3.95","391-3182",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Dark Chocolate Malted Milk Balls",,"3.95","392-5206",,"Fixed",,"DEFAULT",,"Chocolate",,,
"M&M's Minis",,"5.95","393-26",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Milk Chocolate Stars",,"3.99","394-5100",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Dark Chocolate with Cayenne Pepper",,"4.99","395-1575",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Milk Chocolate Raisins",,"3.99","396-2654",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Dark Chocolate Raisins",,"3.99","397-5903",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Milk Chocolate Covered Gummy Bears",,"4.95","398-7726",,"Fixed",,"DEFAULT",,"Candy/Gummy;Chocolate",,,
"Dark Chocolate Covered Gummy Bears",,"4.95","399-8045",,"Fixed",,"DEFAULT",,"Candy/Gummy;Chocolate",,,
"New York Espresso Beans",,"5.95","400-6504",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Chocolate Covered Ginger",,"4.95","401-682",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Dark Chocolate with Pomegranate Seeds",,"6.95","402-3633",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Milk Chocolate Cashews",,"5.95","403-1758",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Milk Chocolate Cookie Dough",,"3.95","404-6980",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Dark Chocolate Cashews",,"5.95","405-2134",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Milk Chocolate Walnuts",,"5.95","406-793",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Chocolate Covered Macadamia Nuts",,"6.95","407-1473",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Milk Chocolate Pecans",,"5.99","408-8870",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Dark Chocolate Almonds",,"5.95","409-314",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Milk Chocolate Almonds",,"5.95","410-5645",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Chocolate Espresso Beans",,"5.95","411-2533",,"Fixed",,"DEFAULT",,"Chocolate",,,
"White Chocolate Almonds",,"5.95","412-2558",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Chocolate Almondolas",,"4.99","413-8009",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Mocha Beans",,"5.95","414-7942",,"Fixed",,"DEFAULT",,"Chocolate",,,
"Cough Drops (Sugar Free) [Color=Red]",,"2.49","415-RE",,"Fixed",,"DEFAULT",,"Sugar Free",,,
